Ticker;Datetime;Close;Volume
VNM;20120119;20,0219;71610
VNM;20120120;19,9041;69000
VNM;20120130;20,0219;36330
VNM;20120131;20,2574;65290
VNM;20120201;20,3752;76400
VNM;20120202;20,7285;84150
VNM;20120203;20,6108;93970
VNM;20120206;20,493;41690
VNM;20120207;20,493;52570
VNM;20120208;20,6108;38740
VNM;20120209;20,8463;88490
VNM;20120210;20,6108;58100
VNM;20120213;20,493;44190
VNM;20120214;20,6108;102980
VNM;20120215;20,7285;53070
VNM;20120216;20,8463;51650
VNM;20120217;21,4352;187050
VNM;20120220;21,6707;147320
VNM;20120221;21,553;125680
VNM;20120222;21,553;33410
VNM;20120223;21,6707;125140
VNM;20120224;21,553;74330
VNM;20120227;21,553;39620
VNM;20120228;21,4352;78200
VNM;20120229;21,4352;49630
VNM;20120301;21,3174;65630
VNM;20120302;21,4352;66390
VNM;20120305;22,4952;286510
VNM;20120306;21,7885;123860
VNM;20120307;22,0241;99820
VNM;20120308;21,553;69380
VNM;20120309;21,4352;99620
VNM;20120312;21,553;41330
VNM;20120313;21,553;47600
VNM;20120314;21,553;127380
VNM;20120315;21,7885;47290
VNM;20120316;21,553;44730
VNM;20120319;21,553;31000
VNM;20120320;21,553;48840
VNM;20120321;21,553;74890
VNM;20120322;21,553;65490
VNM;20120323;22,6129;268540
VNM;20120326;22,2596;112890
VNM;20120327;21,7885;124680
VNM;20120328;22,0241;75600
VNM;20120329;21,7885;120740
VNM;20120330;21,6707;65720
VNM;20120403;21,9063;53400
VNM;20120404;21,9063;25930
VNM;20120405;21,9063;69230
VNM;20120406;22,2673;68510
VNM;20120409;22,1469;37260
VNM;20120410;22,0265;56370
VNM;20120411;22,0265;106860
VNM;20120412;22,0265;112730
VNM;20120413;21,9062;57860
VNM;20120416;21,9062;76040
VNM;20120417;21,9062;55700
VNM;20120418;21,9062;63330
VNM;20120419;21,6654;46850
VNM;20120420;21,6654;35510
VNM;20120423;21,6654;38710
VNM;20120424;21,6654;37120
VNM;20120425;21,6654;63730
VNM;20120426;21,9062;101530
VNM;20120427;21,7858;54240
VNM;20120502;21,7858;41370
VNM;20120503;21,6654;64330
VNM;20120504;21,6654;59720
VNM;20120507;21,6654;69910
VNM;20120508;21,6654;69000
VNM;20120509;21,7858;43560
VNM;20120510;21,6654;45530
VNM;20120511;21,6654;50830
VNM;20120514;21,5451;84350
VNM;20120515;21,4247;67260
VNM;20120516;21,184;57190
VNM;20120517;21,184;27270
VNM;20120518;21,0636;58560
VNM;20120521;21,4247;14130
VNM;20120522;21,184;15730
VNM;20120523;21,0636;40110
VNM;20120524;20,8229;61880
VNM;20120525;21,0636;82940
VNM;20120528;20,9433;14950
VNM;20120529;21,0636;15600
VNM;20120530;21,0636;12400
VNM;20120531;20,8229;42150
VNM;20120601;20,9433;26750
VNM;20120604;20,7025;12990
VNM;20120605;20,8229;19660
VNM;20120606;20,7025;32320
VNM;20120607;20,7025;39360
VNM;20120608;20,5822;33020
VNM;20120611;20,7025;16730
VNM;20120612;20,7025;45850
VNM;20120613;20,7025;21900
VNM;20120614;20,8229;42350
VNM;20120615;21,3044;114830
VNM;20120618;21,184;40020
VNM;20120619;21,184;36490
VNM;20120620;21,0636;25970
VNM;20120621;20,8229;27850
VNM;20120622;20,8229;15670
VNM;20120625;20,8229;30180
VNM;20120626;20,7025;42190
VNM;20120627;20,7025;16660
VNM;20120628;20,7025;27000
VNM;20120629;21,184;39480
VNM;20120702;21,0636;29330
VNM;20120703;20,9433;20830
VNM;20120704;20,9433;23450
VNM;20120705;20,9433;36390
VNM;20120706;20,8229;29930
VNM;20120709;20,5822;49080
VNM;20120710;20,5822;46570
VNM;20120711;20,7025;18160
VNM;20120712;20,8229;23980
VNM;20120713;21,0636;62810
VNM;20120716;20,8229;45300
VNM;20120717;20,8229;18490
VNM;20120718;21,0636;29510
VNM;20120719;21,0636;30960
VNM;20120720;21,0636;41430
VNM;20120723;20,9433;35950
VNM;20120724;20,9433;41530
VNM;20120725;20,9433;33280
VNM;20120726;20,9433;80360
VNM;20120727;20,9433;29400
VNM;20120730;21,4247;198350
VNM;20120731;21,5451;55330
VNM;20120801;21,4247;13990
VNM;20120802;22,3876;122880
VNM;20120803;23,4709;108780
VNM;20120806;24,5542;476860
VNM;20120807;24,7949;178470
VNM;20120808;24,5542;126630
VNM;20120809;25,2764;118430
VNM;20120810;25,0356;110100
VNM;20120813;25,5171;95640
VNM;20120814;26,7207;305460
VNM;20120815;27,6836;134530
VNM;20120816;27,2022;124080
VNM;20120817;26,7207;101660
VNM;20120820;26,9614;145160
VNM;20120821;25,737;256230
VNM;20120822;26,2273;169320
VNM;20120823;25,0017;216030
VNM;20120824;25,4919;304170
VNM;20120827;25,0017;151750
VNM;20120828;25,2468;83740
VNM;20120829;25,4919;114520
VNM;20120830;25,2468;87440
VNM;20120831;25,737;82000
VNM;20120904;26,2273;92220
VNM;20120905;26,2273;64770
VNM;20120906;25,737;84040
VNM;20120907;25,9822;46090
VNM;20120910;25,4919;72560
VNM;20120911;25,737;29820
VNM;20120912;25,9822;32540
VNM;20120913;25,9822;39500
VNM;20120914;26,9626;226460
VNM;20120917;27,2077;118120
VNM;20120918;26,4724;134570
VNM;20120919;26,9626;116200
VNM;20120920;26,9626;142350
VNM;20120921;27,2077;134960
VNM;20120924;26,9626;52630
VNM;20120925;27,698;134760
VNM;20120926;28,4333;276090
VNM;20120927;28,9235;183340
VNM;20120928;28,6784;195100
VNM;20121001;28,4333;196700
VNM;20121002;27,9431;152200
VNM;20121003;28,1882;87060
VNM;20121004;28,1882;67390
VNM;20121005;28,1882;70040
VNM;20121008;28,9235;182160
VNM;20121009;28,9235;152500
VNM;20121010;28,9235;38920
VNM;20121011;28,9235;91520
VNM;20121012;28,9235;66930
VNM;20121015;30,1491;275440
VNM;20121016;31,3747;135400
VNM;20121017;31,1296;122380
VNM;20121018;31,8649;162300
VNM;20121019;32,6003;256170
VNM;20121022;33,3356;217150
VNM;20121023;33,3356;152970
VNM;20121024;32,6003;159880
VNM;20121025;31,1296;504420
VNM;20121026;31,6198;116860
VNM;20121029;31,3747;85000
VNM;20121030;31,1296;92140
VNM;20121031;30,6393;205220
VNM;20121101;31,1296;100580
VNM;20121102;29,6589;278080
VNM;20121105;30,8845;118260
VNM;20121106;31,1296;107980
VNM;20121107;31,1296;56950
VNM;20121108;30,6393;74470
VNM;20121109;30,8845;44090
VNM;20121112;31,1296;49590
VNM;20121113;30,8845;85010
VNM;20121114;32,3551;271050
VNM;20121115;32,3551;163380
VNM;20121116;31,8649;67040
VNM;20121119;31,6198;75120
VNM;20121120;31,8649;122810
VNM;20121121;31,8649;104280
VNM;20121122;31,8649;67600
VNM;20121123;31,8649;133190
VNM;20121126;31,3747;87520
VNM;20121127;31,6198;53840
VNM;20121128;31,3747;46200
VNM;20121129;31,6198;63950
VNM;20121130;31,6198;48300
VNM;20121203;31,6198;30000
VNM;20121204;31,8649;40200
VNM;20121205;32,11;81900
VNM;20121206;31,8649;65680
VNM;20121207;31,8649;48390
VNM;20121210;31,8649;82630
VNM;20121211;31,3747;97810
VNM;20121212;31,1296;168940
VNM;20121213;31,1296;110640
VNM;20121214;31,3747;81460
VNM;20121217;30,6393;163990
VNM;20121218;30,3942;254070
VNM;20121219;31,0667;432340
VNM;20121220;30,8829;124180
VNM;20121221;30,5153;109770
VNM;20121224;30,6991;91700
VNM;20121225;31,2506;124470
VNM;20121226;32,3535;212250
VNM;20121227;32,3535;188780
VNM;20121228;32,3535;99400
VNM;20130102;31,9859;199930
VNM;20130103;31,802;146370
VNM;20130104;32,3535;147250
VNM;20130107;32,3535;135530
VNM;20130108;33,8241;629670
VNM;20130109;35,1109;455050
VNM;20130110;36,7654;593410
VNM;20130111;37,8683;362160
VNM;20130114;36,5815;371220
VNM;20130115;36,7654;192400
VNM;20130116;36,5815;215810
VNM;20130117;36,0301;291160
VNM;20130118;35,8462;206860
VNM;20130121;35,4786;75950
VNM;20130122;35,4786;246990
VNM;20130123;36,0301;250560
VNM;20130124;36,3977;160380
VNM;20130125;36,5815;430810
VNM;20130128;38,6036;657030
VNM;20130129;38,236;273610
VNM;20130130;37,8683;245500
VNM;20130131;37,133;169570
VNM;20130201;37,5007;277990
VNM;20130204;37,133;117260
VNM;20130205;36,5815;432970
VNM;20130206;37,8683;187250
VNM;20130207;37,5007;105610
VNM;20130208;37,5007;78380
VNM;20130218;37,5007;125690
VNM;20130219;37,133;185290
VNM;20130220;38,236;466760
VNM;20130221;37,133;236050
VNM;20130222;37,5007;348530
VNM;20130225;37,8683;167680
VNM;20130226;37,133;193660
VNM;20130227;37,5007;129120
VNM;20130228;37,8683;161170
VNM;20130301;37,8683;91290
VNM;20130304;37,5007;138270
VNM;20130305;37,8683;207890
VNM;20130306;38,6036;266470
VNM;20130307;38,6036;135160
VNM;20130308;38,236;96980
VNM;20130311;38,6036;120190
VNM;20130312;38,236;113410
VNM;20130313;38,236;136290
VNM;20130314;38,236;53170
VNM;20130315;38,236;75460
VNM;20130318;38,6036;383160
VNM;20130319;38,6036;79440
VNM;20130320;39,3389;163400
VNM;20130321;40,8096;697470
VNM;20130322;41,5449;509210
VNM;20130325;42,2802;275760
VNM;20130326;41,5449;265980
VNM;20130327;41,5449;216610
VNM;20130328;42,2802;142890
VNM;20130329;42,6478;395970
VNM;20130401;44,8537;499290
VNM;20130402;44,8537;403390
VNM;20130403;45,2214;350420
VNM;20130404;44,1184;443960
VNM;20130405;45,2214;175850
VNM;20130408;45,9567;173740
VNM;20130409;47,4273;299320
VNM;20130410;46,3244;454070
VNM;20130411;47,0597;526180
VNM;20130412;45,9567;362540
VNM;20130415;44,1184;575370
VNM;20130416;44,4861;579830
VNM;20130417;45,5891;183330
VNM;20130418;45,2214;198330
VNM;20130422;44,8537;169190
VNM;20130423;45,9567;248200
VNM;20130424;45,9567;64650
VNM;20130425;46,3244;103840
VNM;20130426;45,5891;298840
VNM;20130502;44,8537;177790
VNM;20130503;45,2214;91300
VNM;20130506;45,9567;175190
VNM;20130507;45,5891;156630
VNM;20130508;45,5891;47030
VNM;20130509;45,5891;66390
VNM;20130510;45,5891;189470
VNM;20130513;45,5891;51040
VNM;20130514;45,5891;174290
VNM;20130515;45,5891;125890
VNM;20130516;45,9567;154240
VNM;20130517;45,9567;170120
VNM;20130520;46,3244;212390
VNM;20130521;47,0597;599420
VNM;20130522;47,795;185010
VNM;20130523;47,795;271020
VNM;20130524;48,1626;381910
VNM;20130527;49,2656;446120
VNM;20130528;49,6332;183380
VNM;20130529;48,8979;231110
VNM;20130530;49,2656;185110
VNM;20130531;49,2656;264490
VNM;20130603;48,8979;129090
VNM;20130604;48,5303;189940
VNM;20130605;49,2656;199230
VNM;20130606;49,6332;188880
VNM;20130607;50,0009;146880
VNM;20130610;50,7362;290650
VNM;20130611;51,4715;164490
VNM;20130612;51,1039;108800
VNM;20130613;50,7362;257630
VNM;20130614;51,032;76880
VNM;20130617;49,1695;390940
VNM;20130618;49,542;120890
VNM;20130619;50,287;130700
VNM;20130620;49,9145;112610
VNM;20130621;49,9145;123320
VNM;20130624;49,9145;154040
VNM;20130625;48,4245;419640
VNM;20130626;48,4245;226880
VNM;20130627;49,1695;205810
VNM;20130628;49,1695;100240
VNM;20130701;48,797;113300
VNM;20130702;50,287;346060
VNM;20130703;49,9145;149530
VNM;20130704;49,9145;97200
VNM;20130705;49,9145;72890
VNM;20130708;49,9145;130740
VNM;20130709;50,6595;189580
VNM;20130710;50,6595;161190
VNM;20130711;50,6595;112390
VNM;20130712;51,032;153350
VNM;20130715;51,032;122900
