,Step,Balance,Shares_held,Total_sold,Prime_cost,Total_sales,net_worth,Max_net_worth,Min_net_worth,Profit
28,1015,49176879.710761204,1068823,630923,37.13056004466949,32959038.6034,106396425.8980612,106832539.2776021,52852400.0,53544025.8980612
29,1016,52049491.4270131,1015382,684364,37.13056004466949,35840294.0861,106793507.3424131,106832539.2776021,52852400.0,53941107.3424131
30,1017,54759261.148437396,964613,735133,37.13056004466949,38558217.577999994,106399914.5647374,106832539.2776021,52852400.0,53547514.564737394
31,1018,54759261.148437396,964613,735133,37.13056004466949,38558217.577999994,106033651.0086374,106832539.2776021,52852400.0,53181251.0086374
32,1019,54759261.148437396,964613,735133,37.13056004466949,38558217.577999994,106033651.0086374,106832539.2776021,52852400.0,53181251.0086374
33,1020,54759261.148437396,964613,735133,37.13056004466949,38558217.577999994,106033651.0086374,106832539.2776021,52852400.0,53181251.0086374
34,1021,57296997.0434044,916383,783363,37.13056004466949,41103589.588999994,105659751.3365044,106832539.2776021,52852400.0,52807351.3365044
35,1022,59725217.734186605,870564,829182,37.13056004466949,43539116.8616,106000395.37978661,106832539.2776021,52852400.0,53147995.37978661
36,1023,56732985.004969,927148,829182,40.35146998439863,43539116.8616,105663869.70856899,106832539.2776021,52852400.0,52811469.70856899
37,1024,53890673.80812699,980513,829182,43.24448407090233,43539116.8616,106010234.52832699,106832539.2776021,52852400.0,53157834.52832699
38,1025,51190784.4259642,1031204,829182,45.85744947968663,43539116.8616,106004845.5275642,106832539.2776021,52852400.0,53152445.5275642
39,1026,53923254.7726922,979644,880742,45.85744947968663,46279809.2856,105996623.4502922,106832539.2776021,52852400.0,53144223.4502922
40,1027,51221710.282420404,1030731,880742,48.473216528412244,46279809.2856,105619260.3191204,106832539.2776021,52852400.0,52766860.31912041
41,1028,53913889.6976524,979195,932278,48.473216528412244,48980089.5416,105219790.9176524,106832539.2776021,52852400.0,52367390.9176524
42,1029,53913889.6976524,979195,932278,48.473216528412244,48980089.5416,105219790.9176524,106832539.2776021,52852400.0,52367390.9176524
43,1030,56489983.6574635,930236,981237,48.473216528412244,51563935.03789999,105583839.72266349,106832539.2776021,52852400.0,52731439.72266349
44,1031,58937270.288415395,883725,1027748,48.473216528412244,54018585.62059999,105576475.77091539,106832539.2776021,52852400.0,52724075.77091539
45,1032,55984539.853993595,939562,1027748,51.60961067898453,54018585.62059999,105570582.0973936,106832539.2776021,52852400.0,52718182.0973936
46,1033,58509746.21626379,892584,1074726,51.60961067898453,56551390.397199996,106633144.8010638,106832539.2776021,52852400.0,53780744.801063806
47,1034,58509746.21626379,892584,1074726,51.60961067898453,56551390.397199996,106294319.91466379,106832539.2776021,52852400.0,53441919.91466379
48,1035,55578416.18351459,947230,1074726,54.69806762671634,56551390.397199996,106288468.9565146,106832539.2776021,52852400.0,53436068.9565146
49,1036,58070427.581431486,899869,1122087,54.69806762671634,59050900.324899994,105561643.96473148,106832539.2776021,52852400.0,52709243.964731485
50,1037,60437841.040321186,854876,1167080,54.69806762671634,61425437.394999996,105554520.35352118,106832539.2776021,52852400.0,52702120.35352118
51,1038,60437841.040321186,854876,1167080,54.69806762671634,61425437.394999996,105554520.35352118,106832539.2776021,52852400.0,52702120.35352118
52,1039,57409913.46640859,912135,1167080,58.01104630454363,61425437.394999996,105548476.58590859,106832539.2776021,52852400.0,52696076.58590859
53,1040,59826846.02329139,866529,1212686,58.01104630454363,63849642.56739999,105887541.6298914,106832539.2776021,52852400.0,53035141.629891396
54,1041,56829543.24802139,922804,1212686,61.25260153729078,63849642.56739999,105881558.98962139,106832539.2776021,52852400.0,53029158.989621386
55,1042,53982431.422486186,975880,1212686,64.16425969976977,63849642.56739999,106226264.81048618,106832539.2776021,52852400.0,53373864.81048618
56,1043,51277920.648889184,1024571,1212686,66.79864282060767,63849642.56739999,108073477.17738919,108073477.17738919,52852400.0,55221077.17738919
57,1044,54186715.308584385,973343,1263914,66.79864282060767,66767189.868999995,109620740.51318438,109620740.51318438,52852400.0,56768340.51318438
58,1045,56913246.10119158,924676,1312581,66.79864282060767,69501924.86659999,108873379.63399157,109620740.51318438,52852400.0,56020979.63399157
59,1046,59485911.93233468,878443,1358814,66.79864282060767,72082331.9189,108514538.93563467,109620740.51318438,52852400.0,55662138.93563467
60,1047,61913357.86877368,834521,1402736,66.79864282060767,74517082.1059,108173777.72227368,109620740.51318438,52852400.0,55321377.72227368
61,1048,58811517.05935288,891537,1402736,70.27090421906898,74517082.1059,107216983.55215289,109620740.51318438,52852400.0,54364583.55215289
62,1049,61241358.28290808,846961,1447312,70.27090421906898,76954234.78750001,107548188.6930081,109620740.51318438,52852400.0,54695788.693008095
63,1050,63533719.75635448,804613,1489660,70.27090421906898,79253494.03870001,107219699.82355449,109620740.51318438,52852400.0,54367299.823554486
64,1051,65696201.17221148,764383,1529890,70.27090421906898,81422482.41970001,106907681.30231148,109620740.51318438,52852400.0,54055281.30231148
65,1052,62404840.491614684,826179,1529890,74.24678728847645,81422482.41970001,106320715.70821469,109620740.51318438,52852400.0,53468315.708214685
66,1053,59278378.067654684,884879,1529890,77.77294394944366,81422482.41970001,106314475.26425469,109620740.51318438,52852400.0,53462075.26425469
67,1054,59278378.067654684,884879,1529890,77.77294394944366,81422482.41970001,106650463.82055467,109620740.51318438,52852400.0,53798063.82055467
68,1055,61639825.836666785,840636,1574133,77.77294394944366,83791035.849,106643358.16026679,109620740.51318438,52852400.0,53790958.16026679
69,1056,61639825.836666785,840636,1574133,77.77294394944366,83791035.849,106643358.16026679,109620740.51318438,52852400.0,53790958.16026679
70,1057,63883209.22340248,798605,1616164,77.77294394944366,86041169.63710001,106636607.75890248,109620740.51318438,52852400.0,53784207.758902475
71,1058,66059796.62596348,758675,1656094,77.77294394944366,88224306.4501,107539669.44346347,109620740.51318438,52852400.0,54687269.443463475
72,1059,68141887.35397728,720742,1694027,77.77294394944366,90312662.2455,107821473.27357727,109620740.51318438,52852400.0,54969073.27357727
73,1060,68141887.35397728,720742,1694027,77.77294394944366,90312662.2455,108642398.41157728,109620740.51318438,52852400.0,55789998.411577284
74,1061,70147190.02862318,684705,1730064,77.77294394944366,92323998.9302,108362698.66412318,109620740.51318438,52852400.0,55510298.66412318
75,1062,70147190.02862318,684705,1730064,77.77294394944366,92323998.9302,107582819.66912317,109620740.51318438,52852400.0,54730419.66912317
76,1063,66632865.75812078,749303,1730064,82.45370680665896,92323998.9302,107315822.56132078,109620740.51318438,52852400.0,54463422.56132078
77,1064,63294597.57637718,811097,1730064,86.56123645083221,92323998.9302,107024649.0022772,109620740.51318438,52852400.0,54172249.002277195
78,1065,60123540.68500418,870212,1730064,90.19796800187954,92323998.9302,106710427.1262042,109620740.51318438,52852400.0,53858027.12620419
79,1066,62445864.94940118,826702,1773574,90.19796800187954,94653311.1312,106703439.18960118,109620740.51318438,52852400.0,53851039.18960118
80,1067,59317346.29899678,885024,1773574,93.7258656658977,94653311.1312,106697194.64139678,109620740.51318438,52852400.0,53844794.641396776
81,1068,56345555.883199975,940820,1773574,96.8782845115855,94653311.1312,106355219.31119998,109620740.51318438,52852400.0,53502819.31119998
82,1069,53522648.92096517,994202,1773574,99.71198673447381,94653311.1312,105992355.41236517,109620740.51318438,52852400.0,53139955.41236517
83,1070,50841188.090739176,1044547,1773574,102.27396682057812,94653311.1312,106364501.69453917,109620740.51318438,52852400.0,53512101.694539174
84,1071,53589235.62518748,992320,1825801,102.27396682057812,97409627.6151,105959618.24918747,109620740.51318438,52852400.0,53107218.24918747
85,1072,53589235.62518748,992320,1825801,102.27396682057812,97409627.6151,105959618.24918747,109620740.51318438,52852400.0,53107218.24918747
86,1073,50904445.00667748,1042370,1825801,104.8444856910368,97409627.6151,106707827.19367748,109620740.51318438,52852400.0,53855427.193677485
87,1074,48354140.89540968,1090597,1825801,107.17826589023045,97409627.6151,105911160.98830968,109620740.51318438,52852400.0,53058760.98830968
88,1075,48354140.89540968,1090597,1825801,107.17826589023045,97409627.6151,105911160.98830968,109620740.51318438,52852400.0,53058760.98830968
89,1076,48354140.89540968,1090597,1825801,107.17826589023045,97409627.6151,105082961.62650968,109620740.51318438,52852400.0,52230561.62650968
90,1077,45931631.953019276,1138474,1825801,109.30187485732148,97409627.6151,103421836.61541927,109620740.51318438,52852400.0,50569436.61541927
91,1078,45931631.953019276,1138474,1825801,109.30187485732148,97409627.6151,103854115.19321927,109620740.51318438,52852400.0,51001715.193219274
92,1079,43630487.23198368,1186863,1825801,111.23685102373665,97409627.6151,99959242.58458367,109620740.51318438,52852400.0,47106842.58458367
93,1080,43630487.23198368,1186863,1825801,111.23685102373665,97409627.6151,102212383.30378368,109620740.51318438,52852400.0,49359983.303783685
94,1081,41444602.139887676,1233199,1825801,113.005845361228,97409627.6151,99504227.65938768,109620740.51318438,52852400.0,46651827.65938768
95,1082,39368260.22204208,1277578,1825801,114.62781875369406,97409627.6151,99022465.29164207,109620740.51318438,52852400.0,46170065.29164207
96,1083,37395928.810397275,1318714,1825801,116.12048101586765,97409627.6151,100497580.55299728,109620740.51318438,52852400.0,47645180.552997276
97,1084,35522393.05867847,1359092,1825801,117.49624966096306,97409627.6151,98458274.03027847,109620740.51318438,52852400.0,45605874.030278474
98,1085,38685863.802340075,1291138,1893755,117.49624966096306,100582617.32789999,98973228.66394007,109620740.51318438,52852400.0,46120828.66394007
99,1086,36747703.315934874,1332224,1893755,118.94817659111895,100582617.32789999,99467610.23433487,109620740.51318438,52852400.0,46615210.23433487
100,1087,34906658.425634876,1370934,1893755,120.28840898013257,100582617.32789999,99978040.73563488,109620740.51318438,52852400.0,47125640.73563488
101,1088,33157863.920239676,1407116,1893755,121.52875014432941,100582617.32789999,101032636.98903967,109620740.51318438,52852400.0,48180236.989039674
102,1089,31496659.941935875,1441213,1893755,122.67909239207488,100582617.32789999,101572327.27703589,109620740.51318438,52852400.0,48719927.27703589
103,1090,29918723.558716673,1473860,1893755,123.74757027301337,100582617.32789999,101013013.60671668,109620740.51318438,52852400.0,48160613.60671668
104,1091,33406068.288981672,1400167,1967448,123.74757027301337,104080455.5729,99864994.94398168,109620740.51318438,52852400.0,47012594.94398168
105,1092,31732444.206550874,1435073,1967448,124.9114717019999,104080455.5729,100401978.82225087,109620740.51318438,52852400.0,47549578.82225087
106,1093,30142658.426440872,1468500,1967448,125.99190245106357,104080455.5729,99845010.92644086,109620740.51318438,52852400.0,46992610.926440865
107,1094,28632535.52908087,1500252,1967448,126.9964728032444,104080455.5729,99841996.70908087,109620740.51318438,52852400.0,46989596.709080875
108,1095,27198080.480350874,1530413,1967448,127.93190125621756,104080455.5729,99839133.52535087,109620740.51318438,52852400.0,46986733.52535087
109,1096,25835486.003796674,1558832,1967448,128.80426898224576,104080455.5729,100427000.15259668,109620740.51318438,52852400.0,47574600.15259668
110,1097,24541167.488205675,1585827,1967448,129.61881876951765,104080455.5729,100424416.68250568,109620740.51318438,52852400.0,47572016.68250568
111,1098,24541167.488205675,1585827,1967448,129.61881876951765,104080455.5729,100424416.68250568,109620740.51318438,52852400.0,47572016.68250568
112,1099,28323930.762969974,1506536,2046739,129.61881876951765,107874601.2848,100413034.24536997,109620740.51318438,52852400.0,47560634.24536997
113,1100,31917534.405689776,1431210,2122065,129.61881876951765,111479018.17819999,100402220.99468978,109620740.51318438,52852400.0,47549820.99468978
114,1101,30318467.289057977,1464561,2122065,130.70848001674463,111479018.17819999,100399029.243958,109620740.51318438,52852400.0,47546629.243958
115,1102,28799535.54827618,1496760,2122065,131.72126759852128,111479018.17819999,99265649.26427618,109620740.51318438,52852400.0,46413249.26427618
116,1103,27356694.27297098,1527346,2122065,132.66405420522335,111479018.17819999,99262769.34157097,109620740.51318438,52852400.0,46410369.34157097
117,1104,25986159.770160977,1556163,2122065,133.5430102689519,111479018.17819999,99849436.56516097,109620740.51318438,52852400.0,46997036.565160975
118,1105,29638300.991122574,1478355,2199873,133.5430102689519,115142148.791,99237923.87162256,109620740.51318438,52852400.0,46385523.87162256
119,1106,28153428.342761174,1509832,2199873,134.52451604621717,115142148.791,99234960.05396117,109620740.51318438,52852400.0,46382560.05396117
120,1107,31696814.535846874,1434341,2275364,134.52451604621717,118696197.1291,99224297.90894687,109620740.51318438,52852400.0,46371897.90894687
121,1108,31696814.535846874,1434341,2275364,134.52451604621717,118696197.1291,99224297.90894687,109620740.51318438,52852400.0,46371897.90894687
122,1109,30108831.006844472,1468282,2275364,135.6038822042168,118696197.1291,98667616.08924447,109620740.51318438,52852400.0,45815216.08924447
123,1110,28600384.67472207,1500523,2275364,136.60715603687382,118696197.1291,98664605.21832207,109620740.51318438,52852400.0,45812205.21832207
124,1111,32093079.085852474,1425497,2350390,136.60715603687382,122199401.1523,98654095.60625246,109620740.51318438,52852400.0,45801695.60625246
125,1112,30485258.044216473,1459862,2350390,137.70630911983645,122199401.1523,98650886.38261646,109620740.51318438,52852400.0,45798486.38261646
126,1113,28957976.636733275,1492238,2350390,138.72775003046866,122199401.1523,99211198.66253327,109620740.51318438,52852400.0,46358798.66253327
127,1114,28957976.636733275,1492238,2350390,138.72775003046866,122199401.1523,99787053.30673328,109620740.51318438,52852400.0,46934653.30673328
128,1115,28957976.636733275,1492238,2350390,138.72775003046866,122199401.1523,99211198.66253327,109620740.51318438,52852400.0,46358798.66253327
129,1116,27507210.25405048,1522992,2350390,139.67842517610305,122199401.1523,99208302.92125048,109620740.51318438,52852400.0,46355902.92125048
130,1117,26129137.86225388,1552205,2350390,140.5644690609636,122199401.1523,99205552.27775387,109620740.51318438,52852400.0,46353152.277753875
131,1118,26129137.86225388,1552205,2350390,140.5644690609636,122199401.1523,101002540.00625388,109620740.51318438,52852400.0,48150140.00625388
132,1119,29921284.63591588,1474595,2428000,140.5644690609636,126002958.5983,102189121.15291588,109620740.51318438,52852400.0,49336721.15291588
133,1120,28422236.10668308,1504417,2428000,141.55891170312998,126002958.5983,103893120.21208309,109620740.51318438,52852400.0,51040720.21208309
134,1121,26998315.726134878,1532964,2428000,142.4859251386053,126002958.5983,103309723.53533487,109620740.51318438,52852400.0,50457323.53533487
135,1122,25645723.546244677,1560081,2428000,143.35119584897225,126002958.5983,103307023.75054468,109620740.51318438,52852400.0,50454623.75054468
136,1123,29487133.21851068,1482077,2506004,143.35119584897225,129855927.17629999,102693585.59501067,109620740.51318438,52852400.0,49841185.59501067
137,1124,28009858.85328308,1512160,2506004,144.32617582053612,129855927.17629999,102118703.42928308,109620740.51318438,52852400.0,49266303.42928308
138,1125,26606588.16017588,1540736,2506004,145.23513735164852,129855927.17629999,102115902.48977588,109620740.51318438,52852400.0,49263502.48977588
139,1126,25273634.90082788,1567668,2506004,146.08371796565606,129855927.17629999,102707811.9268279,109620740.51318438,52852400.0,49855411.92682789
140,1127,29163858.36796318,1489285,2584387,146.08371796565606,133757856.43119998,103300912.45346318,109620740.51318438,52852400.0,50448512.45346318
141,1128,32859578.106385577,1414821,2658851,146.08371796565606,137464696.69039997,103289791.93268557,109620740.51318438,52852400.0,50437391.93268557
142,1129,31213343.187143177,1447825,2658851,147.21848841180804,137464696.69039997,103286506.03464317,109620740.51318438,52852400.0,50434106.03464317
143,1130,29649564.721640777,1478233,2658851,148.27424697706806,137464696.69039997,105518247.39034079,109620740.51318438,52852400.0,52665847.39034079
144,1131,28164170.528872576,1505870,2658851,149.2586807821774,137464696.69039997,108937983.21987258,109620740.51318438,52852400.0,56085583.21987258
145,1132,26753175.441412576,1532506,2658851,150.1775540068173,137464696.69039997,107772936.39641258,109620740.51318438,52852400.0,54920536.39641258
146,1133,25412849.118570972,1557994,2658851,151.0361266462498,137464696.69039997,107178867.02897097,109620740.51318438,52852400.0,54326467.02897097
147,1134,24139690.38858097,1582028,2658851,151.83928404611885,137464696.69039997,107777555.67858097,109620740.51318438,52852400.0,54925155.67858097
148,1135,28278583.389056172,1502927,2737952,151.83928404611885,141616043.73199996,107154597.03225617,109620740.51318438,52852400.0,54302197.03225617
149,1136,32181622.51083957,1427781,2813098,151.83928404611885,145530827.20419997,106562873.15253957,109620740.51318438,52852400.0,53710473.152539566
150,1137,35916991.62641237,1356392,2884487,151.83928404611885,149277436.14659998,107102614.01361236,109620740.51318438,52852400.0,54250214.01361236
151,1138,35916991.62641237,1356392,2884487,151.83928404611885,149277436.14659998,106579182.34081239,109620740.51318438,52852400.0,53726782.340812385
152,1139,39465563.507921174,1288573,2952306,151.83928404611885,152836685.77699998,107091936.26472117,109620740.51318438,52852400.0,54239536.26472117
153,1140,37488388.22136337,1326450,2952306,153.32688540983403,152836685.77699998,106590729.48636338,109620740.51318438,52852400.0,53738329.48636338
154,1141,35610222.17443837,1361905,2952306,154.70320550007528,152836685.77699998,107610734.76193838,109620740.51318438,52852400.0,54758334.76193838
155,1142,33826189.566108376,1395583,2952306,155.97899609440037,152836685.77699998,107607173.81860837,109620740.51318438,52852400.0,54754773.81860837
156,1143,32131532.286047176,1427342,2952306,157.1639081411278,152836685.77699998,108142346.74884717,109620740.51318438,52852400.0,55289946.74884717
157,1144,35975581.885101974,1355975,3023673,157.1639081411278,156692302.22539997,109232402.45510197,109620740.51318438,52852400.0,56380002.45510197
158,1145,34173215.313033976,1389270,3023673,158.45866656389657,156692302.22539997,109228804.91703397,109620740.51318438,52852400.0,56376404.91703397
159,1146,37861258.81446137,1319807,3093136,158.45866656389657,160391443.14959997,108145468.90826136,109620740.51318438,52852400.0,55293068.90826136
160,1147,41339518.960486375,1253817,3159126,158.45866656389657,163880169.47459996,107625689.20798638,109620740.51318438,52852400.0,54773289.207986385
161,1148,39268428.59237597,1292401,3159126,160.05798167987064,163880169.47459996,108502737.88267598,109620740.51318438,52852400.0,55650337.882675976
162,1149,39268428.59237597,1292401,3159126,160.05798167987064,163880169.47459996,109717336.34247598,109717336.34247598,52852400.0,56864936.34247598
163,1150,37301102.50189217,1328420,3159126,161.53597756362728,163880169.47459996,109713409.54389217,109717336.34247598,52852400.0,56861009.543892175
164,1151,35432337.04872737,1362932,3159126,162.90437700131017,163880169.47459996,109085454.91512737,109717336.34247598,52852400.0,56233054.91512737
165,1152,33657224.08808537,1396002,3159126,164.17340800628008,163880169.47459996,108441470.02868538,109717336.34247598,52852400.0,55589070.028685376
166,1153,31970998.130110368,1427977,3159126,165.35190054327472,163880169.47459996,107126141.62861036,109717336.34247598,52852400.0,54273741.62861036
167,1154,30369266.61962717,1458081,3159126,166.4482281420844,163880169.47459996,107793950.95202717,109717336.34247598,52852400.0,54941550.95202717
168,1155,28847770.66315037,1486677,3159126,167.469606046229,163880169.47459996,107790914.03395037,109717336.34247598,52852400.0,54938514.03395037
169,1156,27402547.13294537,1514082,3159126,168.4222221215142,163880169.47459996,107089439.83394536,109717336.34247598,52852400.0,54237039.833945364
170,1157,26029729.80259337,1540114,3159126,169.3118167722998,163880169.47459996,107086699.67959337,109717336.34247598,52852400.0,54234299.67959337
171,1158,24725679.90458537,1564842,3159126,170.14349626709864,163880169.47459996,107084096.78558537,109717336.34247598,52852400.0,54231696.78558537
172,1159,23486949.00722417,1588543,3159126,170.9217303977454,163880169.47459996,106346305.01302418,109717336.34247598,52852400.0,53493905.01302418
173,1160,22310256.57132737,1611057,3159126,171.65065789590344,163880169.47459996,106343956.32552737,109717336.34247598,52852400.0,53491556.32552737
174,1161,21192522.11693237,1632252,3159126,172.33407163808295,163880169.47459996,107098761.00293237,109717336.34247598,52852400.0,54246361.00293237
175,1162,25436682.211470768,1550640,3240738,172.33407163808295,168137100.36179996,106318994.99547078,109717336.34247598,52852400.0,53466594.99547078
176,1163,24162306.637851167,1575023,3240738,173.14157216969423,168137100.36179996,106316451.33165117,109717336.34247598,52852400.0,53464051.331651166
177,1164,22951798.79793797,1598184,3240738,173.89748741887706,168137100.36179996,106314035.14833798,109717336.34247598,52852400.0,53461635.148337975
178,1165,21801920.62131677,1620385,3240738,174.60570368266622,168137100.36179996,105560593.50231677,109717336.34247598,52852400.0,52708193.50231677
179,1166,25939320.964936867,1539366,3321757,174.60570368266622,172286950.25509995,104786725.04113688,109717336.34247598,52852400.0,51934325.041136876
180,1167,24639767.701547466,1564687,3321757,175.43459747720786,172286950.25509995,104784131.12244746,109717336.34247598,52852400.0,51931731.12244746
181,1168,23405343.504594665,1588739,3321757,176.2100302426904,172286950.25509995,104781667.20189467,109717336.34247598,52852400.0,51929267.20189467
182,1169,23405343.504594665,1588739,3321757,176.2100302426904,172286950.25509995,104035118.74579467,109717336.34247598,52852400.0,51182718.74579467
183,1170,27424689.731748264,1509303,3401193,176.2100302426904,176318390.80389994,104023024.42414826,109717336.34247598,52852400.0,51170624.42414826
184,1171,31207754.505892765,1433838,3476658,176.2100302426904,180112838.92239994,103302419.60009277,109717336.34247598,52852400.0,50450019.60009277
185,1172,31207754.505892765,1433838,3476658,176.2100302426904,180112838.92239994,103302419.60009277,109717336.34247598,52852400.0,50450019.60009277
186,1173,31207754.505892765,1433838,3476658,176.2100302426904,180112838.92239994,102628659.12389278,109717336.34247598,52852400.0,49776259.123892784
187,1174,31207754.505892765,1433838,3476658,176.2100302426904,180112838.92239994,103976180.07629277,109717336.34247598,52852400.0,51123780.07629277
188,1175,34835214.98188437,1362147,3548349,176.2100302426904,183751214.52519995,103965264.94948438,109717336.34247598,52852400.0,51112864.94948438
189,1176,33089990.26241037,1397114,3548349,177.4567010490813,183751214.52519995,102681635.71641038,109717336.34247598,52852400.0,49829235.71641038
190,1177,31432208.95268037,1430329,3548349,178.61340860727245,183751214.52519995,102678326.77168038,109717336.34247598,52852400.0,49825926.771680385
191,1178,29857478.91795837,1461880,3548349,179.6884536595339,183751214.52519995,102675183.59795839,109717336.34247598,52852400.0,49822783.597958386
192,1179,29857478.91795837,1461880,3548349,179.6884536595339,183751214.52519995,101988246.18595836,109717336.34247598,52852400.0,49135846.185958356
193,1180,29857478.91795837,1461880,3548349,179.6884536595339,183751214.52519995,101988246.18595836,109717336.34247598,52852400.0,49135846.185958356
194,1181,29857478.91795837,1461880,3548349,179.6884536595339,183751214.52519995,103362121.00995839,109717336.34247598,52852400.0,50509721.00995839
195,1182,33555929.15623277,1388786,3621443,179.6884536595339,187460793.50039995,104037929.68503276,109717336.34247598,52852400.0,51185529.685032755
196,1183,31874800.53889037,1422154,3621443,180.86819444091202,187460793.50039995,103381983.59749037,109717336.34247598,52852400.0,50529583.59749037
197,1184,35439398.523321465,1351047,3692550,180.86819444091202,191036117.45669994,103371257.62562147,109717336.34247598,52852400.0,50518857.62562147
198,1185,33663927.966915466,1386620,3692550,182.14606920328384,191036117.45669994,102732856.78691548,109717336.34247598,52852400.0,49880456.78691548
199,1186,31977412.351081066,1419182,3692550,183.33206882644706,191036117.45669994,105335781.44028106,109717336.34247598,52852400.0,52483381.44028106
200,1187,30375372.718583863,1450113,3692550,184.4346325222418,191036117.45669994,105332583.75638387,109717336.34247598,52852400.0,52480183.756383866
201,1188,34111956.19072486,1377608,3765055,184.4346325222418,194783944.40969995,105321340.27552485,109717336.34247598,52852400.0,52468940.275524855
202,1189,37629453.761276856,1308728,3833935,184.4346325222418,198312026.22569996,104663418.03087686,109717336.34247598,52852400.0,51811018.03087686
203,1190,35744257.23636165,1345800,3833935,185.8326364289144,198312026.22569996,104044683.87636165,109717336.34247598,52852400.0,51192283.87636165
204,1191,39085984.07979165,1278510,3901225,185.8326364289144,201663808.41569996,102769845.68979165,109717336.34247598,52852400.0,49917445.68979165
205,1192,37127822.62619625,1318117,3901225,187.31524605135309,201663808.41569996,102165165.33489624,109717336.34247598,52852400.0,49312765.33489624
206,1193,35267739.05654025,1355037,3901225,188.68522401357848,201663808.41569996,103400218.94984025,109717336.34247598,52852400.0,50547818.94984025
207,1194,38632359.882357255,1287286,3968976,188.68522401357848,205038553.47669995,102753362.82835726,109717336.34247598,52852400.0,49900962.828357264
208,1195,41858930.890414454,1222922,4033340,188.68522401357848,208274833.32429996,103348549.68021446,109717336.34247598,52852400.0,50496149.680214465
209,1196,39761802.542989455,1264547,4033340,190.34031667719637,208274833.32429996,103344363.79528946,109717336.34247598,52852400.0,50491963.79528946
210,1197,42931375.675896555,1201320,4096567,190.34031667719637,211453943.78859997,103334826.46389656,109717336.34247598,52852400.0,50482426.46389656
